VjYx-7nRiK_GTmfWZJfEjA,Ellie,user,0,2,0,3,5.0
fXb9GE7B8OFDqkBr_V5wGg,Hugh,user,6,23,3,6,2.75
shAplOMYNkG5JnjZ05NQMQ,Jason,user,2,31,15,12,4.0
UunGWWIRkqAM8LTlbNetwg,Claudio,user,0,0,1,3,4.67
OOVJU9dm0tr_hPuzYFvE_g,Sandra,user,2,25,10,19,4.47
83WRCxbt5hWYQ3SD2LXf8A,Ellen,user,1,12,4,13,4.23
LpDz9ZVVWy1msOhpI7BNtA,Candice,user,0,13,2,4,4.67
5ubTQgHad23rol5p8NxULg,sherri,user,0,5,0,1,1.0
A4KzD8gwSlvJGvz7kSdCKQ,Thimetis,user,2,14,2,15,3.33
z9B2DpYslAZg21v08DUQIQ,David,user,0,1,1,4,4.0
CHychFk6f-I7328gbVt2Ng,suzanne,user,0,9,4,7,3.0
KkGglvvwd61K5GM-tZm_JQ,Gary,user,0,0,0,2,5.0
gmMaY83-a9XIYOj5vID7sA,Terri,user,0,0,0,1,4.0
xj_qHWGgCQUUoCTQO8zGwg,James,user,1,8,1,7,4.29
VUOtKrXdJ_5ddqmdUlCyMg,Lori,user,2,13,0,7,3.0
HIoe3Gs8Qoz5rOkxl_iUTA,Ludmilla,user,0,2,0,5,3.0
R5opI5ihrg-PhWWf0EXrSQ,Renee,user,0,1,1,2,4.5
F1_EKp5Qc5u-m1o6NItJPw,Dan,user,3,11,2,16,4.38
4zf__5msXAnNzQyljeGtrg,Angela,user,3,4,0,1,1.0
nVulrkxHaCX6f3RGb24cYQ,Baoping,user,21,143,75,117,4.03
6TQi0QpE7CeclUD7yXmdZg,Agustin,user,0,0,0,2,3.0
84rRBg7rqBQn2m15CvgzdA,Andy,user,0,1,0,3,4.67
m4nePNGsRfjunV4qCkxDhQ,Angela,user,0,0,0,1,5.0
mignuangYnYmlVoOTMH9Xw,Julie,user,0,0,0,3,3.67
9P7YOcGI8meoFTgNhit81A,Lynn,user,4,8,4,13,4.15
_n6n9lirDx7SPAwTDaYNdQ,Clint,user,41,58,14,31,3.19
GxwVPtSojevZLzMEXqyXsg,M,user,0,3,1,8,4.38
x8y1nxyvDJ7fOySblW8mww,Eric,user,7,36,6,27,3.33
7eTIkF2n4-lBvArxjV480Q,Kylee,user,4,12,4,15,3.6
Xqd0DzHaiyRqVH3WRG7hzg,Lily,user,108,431,347,242,3.71
CCBpcSZAloQU9uv0Ktq5WA,Donnell,user,0,1,0,1,5.0
RLHONx-99q8W_2U3Bnodmg,Timothy,user,0,0,0,1,5.0
llmoZuLKjAfU_pwuuzCo0w,Cary,user,37,189,76,174,3.58
aEy1jCs0Z2qf9NOybRw2qg,Maureen,user,374,1025,591,595,3.62
BQrTHuaYJx-_KslhWT4pVA,Jen,user,0,1,0,1,1.0
Ne5QtI99zxJ2x8UbDs0qtQ,Rasheda,user,5,7,7,6,4.2
XlVWRYPMpocZr0T9SgLtIw,Jason,user,0,0,0,1,5.0
_P_SVOfSJHWLYYz7YBAOkQ,Jacqueline,user,0,0,1,3,4.0
xXxoYIsbfXFK8BKndCcnZg,s a,user,4,32,0,12,3.6
AFbk4sEEq422YSYinaovsA,Donna,user,0,0,0,3,3.0
WcnFWEVx9HO4eplGqvvr1w,Jose,user,74,192,66,162,4.09
zCXRZwr9UdBRfRrf8Pukyw,Melyssa,user,0,3,0,3,4.0
irc0y-KlZxflkW_JoOhGWQ,Julie,user,19,66,34,139,3.64
D_trtIhKnsSa62csZ6RDxg,Travis,user,9,17,4,35,4.09
8ZE93bwK80eW3MN9-MOeyA,Christine,user,0,4,0,1,1.0
F-iOCZDAJc9QvIqmyn3v7w,Jason,user,1,5,3,4,4.33
BqQRV1QkeLSVj8pGSzKdoA,Nicole,user,0,3,3,4,5.0
2K5Z79LIKu2F0M3IfsUmtg,Chris,user,0,2,1,5,4.4
KaWduvyLhPyICEm8dJzLRA,John,user,7,9,3,13,3.17
4RvRZUNdaLxei6ikYKnjrA,Johnny,user,1,8,3,6,3.0
63UaVdLeICrUy-mI97LpUA,Jasmine,user,8,93,24,91,3.79
UJ15wl3TKja7TpyMNBOlRw,Kylie,user,0,15,1,15,4.4
ocitaNXuVnhS3DnDHfUtcw,AJ,user,0,3,0,2,3.5
EmdTYH8B1OZ0a1hCFQQ34A,Natalie,user,1,3,2,6,4.5
kS-zOetVeNWpm7f0Cie4-g,Adam,user,1,8,1,17,3.76
NNOL242ksO3BsAVAfMlV7g,Frank,user,13,72,17,76,3.66
2TqWkgubOWO98IKJiwgxQQ,Scott,user,0,1,1,3,3.67
jNa3AWrLsOn8EqjkHxEVbg,Joey,user,2,1,0,2,3.0
eUAct8fkZ8OlhOn0QYDNqQ,Anderson,user,22,33,28,24,3.21
RUUVLiB4A0DPSBoTIIAaBA,Blair,user,0,5,0,2,4.5
4fmfeZ61GDF_OgKdCDLAhQ,Chris,user,5,5,0,4,4.0
uI_V43flxYsPl8lajtsdSA,MT,user,0,0,0,1,4.0
EbK5D6EeyFnGEmsy7DNILA,Brian,user,1,5,3,14,4.36
j-kShDJgp5acGhqJAkJHnA,Dan,user,28,62,29,63,3.81
IQyX8dOoglnn5FipjBLUAg,Kelly,user,1,1,2,1,5.0
XL5CjNp3EGeFwsB4DSaypg,Gail,user,0,0,1,2,3.0
VG3G98yvESO086EABK7nJg,Cindy,user,7,10,2,10,3.4
LyjYIQ2hdOxdG3sukA3B6A,Dom,user,0,5,0,2,3.5
fMZHrGbtNy10nkT281kaeA,Gail,user,0,2,0,2,1.0
GYxSNn0BIb1PeDXfybVY3w,Brian,user,2,1,1,5,4.4
vhH1X8o0ngjRYpne6UmFEw,Kevin,user,0,0,0,1,5.0
pZT6rvA3KTDtpaTKOg3yqw,Megan,user,2,2,2,2,1.0
o0PtCbKjXYaGZ6xQcw6m_g,Danielle,user,0,7,1,2,1.0
vnpS8VAAkyVdhzCj-CPYOQ,abe,user,5,10,6,4,2.25
Tfd29pFVDdoZkOMMpMQADQ,Ashleigh,user,0,0,0,1,4.0
tuCvbi36FLn5UDsrlPABeQ,Raymond,user,12,31,12,88,3.75
Bg_BKLECAnXtOV0i3oSWvA,Becca,user,1,6,5,5,5.0
fE5ojHhyXuRxKUJIewD6YA,Timothy,user,3,18,5,31,4.1
WYTlF1yd0OXS4ZvOoVUg6Q,Benjamin,user,2,0,0,2,4.0
XzGhCIscIQ_-P9XvYR1PhA,Kelsi,user,0,0,0,1,5.0
jlbPUcCRiXlMtarzi9sW5w,R,user,9,39,18,63,3.84
m7r4J-brz5TChblwV4EXEg,Nicole,user,0,0,0,2,3.0
AZ8NDHmLWdZGzvMtZXzjkA,Ziggy,user,11,58,11,154,3.61
J46JyRtoOa2iITZbG8VhkQ,Dave,user,4,22,11,11,4.09
57MY48xg228DCTJI7t8Sag,A,user,0,8,2,12,3.83
Aij7b89w0aIHXuVH5Yd4QA,Adam,user,0,0,0,4,4.75
tGBlcieUE9LpklZGylh__Q,Brian,user,0,0,0,3,3.33
7C3dphwpfj7blcegtT4umg,Kristina,user,0,1,0,3,2.33
IxGgi4tQpmKfasB8EM6_sQ,PENNY,user,0,5,0,4,1.0
uLCLp28b2gz0x6PjE4b7cA,Maria,user,16,56,23,94,3.63
TalxU4CEduLDkxnAUhy4RQ,Laurie,user,0,3,0,3,2.33
QOr2VtUFGZXJTxhvH5VhXg,Courtney,user,0,2,0,2,2.5
2M9xks6eSGK4kvFoXwkzSw,Eric,user,0,3,0,4,5.0
Ba-tIR3a8hhwIk-y_hVzFg,Kristin,user,2,7,3,13,4.23
Dy5RO6Y5jCUgr8ny0m4GBg,Sarah,user,12,18,10,34,3.91
b5wX8r-rqyqoa0h_2D-FmA,Bryant,user,34,77,29,267,3.02
1prjit4TbpBBN9y2qlS_8g,Jessica,user,8,63,23,21,4.52
SH7jHJXak-R7-6zj5KKvrg,Doug,user,3,12,2,13,4.36
mv9Blulio6vZJalVjFe5Fw,Andrew,user,1,1,1,3,2.67
akvWl9VA-M28x9-J3vrw3Q,Angela,user,0,1,0,1,5.0
Er4EezkDDc2c6wpz5r-OmQ,Jorge,user,3,4,1,3,3.67
hbERnrsgpSrhxckeqvLhyA,Albert,user,0,3,0,1,5.0
lITyv4Vxz21R9HU3dAz0Xw,Jennifer,user,23,118,30,94,3.88
g9A9krUcmPuO3Uv8WnGP4A,Karen,user,2,3,2,7,3.43
uXKr25gofWxW4j2HK0CpOQ,Jonelle,user,1,10,12,10,4.7
QOiqdieu-luXMWPSSiLtKQ,Lance,user,0,2,0,11,3.8
gl8Y8d6JUDNbUcUZ78Earg,Julie,user,0,1,0,2,1.0
ZM7NnMlqkqt6ukwoBLzA-g,Nancee,user,0,0,1,2,4.5
7Rfg_PLtU-Kny47JFj3jYQ,Angel,user,55,301,132,235,4.03
3DAIvmYvU0uhLyGWEgu0eA,Jackie,user,0,2,0,1,1.0
YUrCL7lrdC_koQI4P6_W5w,Pam,user,2,2,2,1,5.0
gmekGIZDD-55QrBQrNFT9w,cindy,user,0,0,0,2,3.0
toyBUPR5bgaAScbTgOKB-w,Steve,user,0,1,0,1,4.0
_JlgkmdTTa57zERzsYR13w,Ellen,user,2,5,2,9,4.14
AYGHNy8gPxl2Q-etTT3hZw,Anthony,user,413,576,447,120,3.96
2A3aWrqtZwNcArxwpfUSnQ,Bdawg,user,0,5,1,4,4.5
3o-1d_y28ZKXtp3RM02VVw,Courtney,user,0,0,0,1,5.0
OqLxZhmd1mB8l_ZlvhlV_g,Larry,user,0,2,0,4,4.0
uRgzENYa6NhmTZ4wfJq77w,John,user,91,453,249,523,3.58
4HVJGaN2l3i-yk1cdoq4QQ,Ralph,user,13,81,17,108,3.61
Hu6ZqC2YP5nZSMni-ITYFQ,John,user,0,0,0,1,1.0
R9IDGn40u9IxiaNf2CD07A,Dakota,user,5,54,5,13,3.85
dR1gUcA11nai8th5LgWukQ,Allen,user,0,3,0,2,1.5
wJ2OkUEwoiLcaGmz68-uFg,Denise,user,13,130,62,126,3.94
aLTl_OkLo0BFRxdz1n6sYA,Joe,user,4,30,14,61,4.35
1Tf7MCgJ8KDO6kqtNtBdLw,Kristin,user,457,684,504,387,3.77
0YNhZ52_oNBrzf6YABTXhA,Michelle,user,5,25,11,50,3.94
IMs0SNnRY625SKY2AZDMLQ,Monty,user,29,39,32,32,4.45
C0WhCeFcuuBgKEHrQlyP1A,Cay,user,7,9,3,15,3.5
q9kmjMDIgl_jRXysnMjY8g,Meghan,user,16,14,4,5,3.8
soyjhdtpCt2l2cA9ojSRJQ,Allison,user,0,6,0,4,4.0
aVHwMeRiIcdg_0zR6_o44w,Anthony,user,23,87,28,85,3.45
iXoAecVNMtQ3Ipbe0RDACg,Jennifer,user,1,1,1,2,4.5
tXFDMyOBQHK-YDSsDFLK2g,Chris,user,0,0,0,1,5.0
dQDHLSMNtRtgdtHdAtO4PQ,Erika,user,0,2,0,1,5.0
OwcvQW8hbLjcU8eW-1xCIw,JeFF,user,1231,2317,2097,483,4.03
uOOnLYOZV_V6osDsdKckfg,Casey,user,4,17,20,61,3.11
kyNAF9lxgQC8ft6V3GhgnA,Marilyn,user,0,0,0,3,5.0
cVrh_fc0YYoGJF_Z4KYIJg,Alli,user,4,12,4,15,3.36
Cz14fLzWMXg-7-oRpBGFag,Ariella,user,67,63,45,33,3.79
FYc_GUorfz7MSpmKN88qkQ,Cindy,user,0,0,0,1,1.0
gcU80g4_tsykdaq96zF9DQ,Kim,user,1,8,3,7,3.71
BB4v7Q5Qq4mah841ErUZ5A,Kevin,user,0,0,0,1,5.0
XXdaMJsqRkbDqHrehJdnsg,David,user,1,1,0,4,4.67
JYdOzsGGL2jR66r0E0LuqA,Mike,user,0,7,2,5,5.0
BwUeCQcuZcOfHmbps6Wv5g,Al,user,8,27,7,6,3.4
cQWuuzv2NLGrScs6m-xrpg,Freda,user,0,0,0,1,5.0
HEodDtxPHBLuYzhl0ZctPw,Dave,user,0,16,3,10,4.11
ELKwr0GCV9C4m83wd1veuQ,Michael,user,0,3,1,4,2.0
ZimJam_JdUqVqGFH5Obo4A,Sara,user,1,15,2,16,4.4
G7yQgNDT1SRG1zv7d3ZvWA,Amy,user,21,54,44,34,4.65
9gK9KtgqJawfctRIoWWErw,Ashley,user,0,8,2,5,4.67
gO5qs-ilS2-NfIqa1P5_uA,A,user,1,0,1,26,3.88
QjRRIR8Oo4-bX0KTsA0voQ,Jeff,user,601,753,658,246,3.53
DPRuvIWm4Iqus2_LLb7i4Q,Brant,user,54,98,38,94,3.6
IYhL-U3y6-ur_BXdr1PI6w,Mandy,user,1,5,0,4,4.0
Eb6jrVgXVJXRcdCIb6955A,Matt,user,27,81,33,74,3.73
nTM2wmMIKLSRmzwZRR4SQw,Tom,user,2,5,1,3,3.0
3z425b5gFOKdcZxOo7acJQ,Laurence,user,0,2,1,2,4.0
5T9sj2cjsXQsPy4phfsFrA,Fil,user,28,194,36,93,3.52
5kJYTUtFUJT24dWNs6eW8w,Ron,user,340,396,314,72,3.83
mvELejvkHJMZ_P57VveMlg,Michael,user,0,0,0,1,5.0
2bYhLOxhcVMATMxaP6Z2pA,Sarah,user,0,10,4,7,4.14
gX3-jmzpdxQdGPSVSx6B-g,Jason,user,1,3,1,6,4.4
uaktlB_kBmMynAfLosPMtg,Lon,user,0,0,0,1,1.0
UywC_rV4hvMyhRM4Mfstmg,Sean,user,0,0,0,1,2.0
i3dBoQsJCrKWDEDxIw7qyg,James,user,9,19,14,22,4.0
MqJdd9ph1CyS1OB44lp8vg,J.,user,18,116,82,76,3.93
vrqagpWzIGCa4z7Au2e_zQ,Eddie,user,9,37,18,85,4.14
FVCzJiNoszrUSLCuG9KnOg,Annika,user,5,14,1,22,3.29
V1_3yModtZm-WmHs1zbc7g,Brett,user,3,10,1,3,3.0
WZG8PDgPKclNkYasbhbobw,Brie,user,1,3,0,4,4.25
SBlo_CuYeVuVuPAUdruXvQ,San Jose,user,1,9,2,49,3.6
SNHOb-MeVoWGivUM_NWGxQ,Jerry,user,0,5,0,3,4.67
ZYHvun7qJAJX2IYfl9xY4A,Rachel,user,7,17,9,6,4.17
J9u2d1P-nr937LGlZ3wmHQ,Geena,user,1,16,1,11,4.09
EPfIBtxV4ncPMN5VCEMcGA,Tim,user,1,8,4,4,3.75
hoMKg_OW9vAm2-M93PjQaQ,Doreen,user,65,76,32,108,3.74
P06zD_IZY7EI97YZ7lFX0w,rick,user,0,1,0,3,3.33
sanDavRXfrbyDhOlxCyqqg,May,user,258,276,205,182,3.91
XvTzN3E-vH0-AkPgrmLS0A,Manjari,user,5,13,3,11,3.64
A1VEol7tMAHq2zIl07uE8A,edward,user,8,21,4,25,3.68
I0aQcP2RQy-nUjH1wQbP1Q,Jillian,user,1,9,1,6,3.83
2jESUoYkIk9MjT2aMgzlpw,Kelly,user,2,17,2,17,3.29
V460IplS-9MF_VtG8ks7vA,Jen,user,0,187,186,3,4.5
ZCxueIjc9QfrM6Yo808UnQ,Holley,user,1,3,1,4,3.33
PfNPElcn2mFyqM9LNJ2k5w,Erika,user,0,0,0,1,5.0
7AVFufvVoKsifDnRQ8Qlcw,Shannon,user,0,2,2,2,4.0
yfosF4_bvghJAp1e84jLbw,Carl,user,1,2,1,4,5.0
GudUwh6EapiOn4umgKdJiQ,merelyn,user,40,107,79,30,3.67
uTyIIbOvXH_XZw7OEiTiNg,Holly,user,23,98,42,66,3.74
9VedeYzgqzq7MXXOWhbQcg,Swarup,user,140,511,336,496,3.64
68WiOF02xISzb9Q6VLQRkA,Brooke,user,8,29,18,43,4.49
oDDl-AIh418erByfQwoGVg,Deb,user,0,0,0,1,5.0
f1EokGAtmy2OChSs1XbETA,Kim,user,1,6,5,10,3.6
awF1dcPd0IY94GFt5GOEgg,Yeezel,user,0,0,0,1,5.0
wao4A9QFsxacwg3M0prbNw,Paul,user,0,1,0,3,3.33
pNv6lyBfJITFITz-iIKPzw,Rachel,user,0,2,0,3,4.67
o7I37oBCV_lOyQl7wj6DUQ,Vamshi,user,0,3,0,10,4.33
TIUxo8Gnoxc1DhBD8saIaw,Amber,user,0,0,1,4,4.75
H839ygYDNFMsomNswqOK2Q,Jim,user,0,0,0,2,4.5
hBmYSJySvqW4XdF8AJ0ZEQ,Amanda,user,0,1,0,1,2.0
Uk5DAoM8NJVEfeSVYPpIRg,Denise,user,18,16,1,7,3.0
BLUDPZW_d2fAF0Pia28ZlA,Samantha,user,179,522,280,265,3.72
I-InMzvRBPLauPu6r_QMhw,Jim,user,0,3,0,2,4.0
hsdWN0vcnR-rPyRTztw7Sw,Covey,user,2,2,3,3,4.33
hvIJcSMnz3h6LRk2sVAVXQ,Nina,user,5,35,39,31,4.1
PRrXY3z0wD1XQv--FkSILQ,Kirby,user,6,20,5,15,3.6
MZfzynK-tKu5Lg0GbrAgpA,Lixia,user,17,23,8,24,3.88
Kfq5v2funG56HKTvivvVPA,S,user,0,2,2,6,4.0
eCheDKUz7-8wJ_8etjUpCg,Derek,user,2,8,2,6,5.0
tdoUGB4EyAIbvvbWq68Qog,Michelle,user,8,20,12,5,5.0
zS8eZ-28lCFSC8tvSzgdWw,Lora,user,26,136,37,87,3.66
a77lblXClC1eyUmlNpmjhw,Kenneth,user,0,0,0,2,2.0
UaJBEnuTq3O2aRAe0t8H1A,Doyle,user,0,4,0,2,5.0
opAyLcfUqQHbzQvdhD8hjA,Jill,user,1,1,1,5,1.2
qK2tQnXZge0BthJ9Z-d0Gw,Amy,user,0,1,0,1,1.0
X8-fj4HEWzLg3KwofSUugA,Adam A-Bomb,user,4,6,1,3,2.33
eGWtSkoIFH8ZiVFAZQb9OA,Tiffany,user,0,1,0,2,5.0
fJTq39fyj0EPMydqKwz-Rw,Billy,user,2,22,6,11,3.82
N3L6SDymSRkYQtTiSDmXSg,john,user,123,259,141,131,3.08
PWa-veT8AddizwqSlXI5nQ,Gary,user,98,148,58,165,3.35
i-irTdF9JerNf0hG64EpEg,Eric,user,92,244,87,114,4.32
KWLpwr7BCgiJ17xeKQvXvQ,Sunny,user,5,51,6,36,3.28
kgEg9FvlNT3t37xpHkg-TQ,Elizabeth,user,0,1,0,4,5.0
IgvEoFE-UJlCqAN4Iu0u4g,Sam,user,15,59,10,14,3.64
sLyhHkEa8hD8WUJwNzmxoQ,Bob,user,1,3,1,1,4.0
vysUC3IBBeeqOjCGFU0KSg,Robert,user,0,5,0,7,4.83
2LE_1IcSFlOUUM_lDKwE4A,christina,user,261,648,406,423,3.82
2GGr7pozUcY99CGFCx9xKg,Katy,user,1,2,0,4,4.75
xyhzxOA3S0_i_e0OUZFv2A,Kerry,user,0,2,1,1,5.0
xNOOF142vmZEvASQ1g2QSQ,Pete,user,16,29,12,12,3.5
Y1Jh0Cq2aqyUAJylJamKmQ,Becky,user,0,1,0,1,5.0
JocWx18d-z4d0MmohBFpyA,Marsh,user,251,548,271,274,3.77
raMPJ-B_sYOi8dcmPYBVpA,Cindy,user,0,15,4,21,4.1
6_W_Ym-DuBhO3DV9-nsJeg,Shannon,user,0,2,1,4,5.0
or3jzZMx35DGHsq6yoQMtQ,Deborah,user,56,79,53,51,3.53
k4z6CxGPriSVSTBr9UP7kg,Juan,user,0,2,1,2,5.0
zh8k1kkHNwOxa5Ekz3tgPw,margaret,user,0,0,0,3,5.0
0EM8JSXYMPWeDz5PrN3omg,Christopher,user,47,117,90,94,4.07
Ypz7hxOCnrg8Y8vxHJU-sQ,Michelle,user,25,62,37,103,3.95
zkiO4yUrt0tcqlslG3BSqg,Tim,user,6,12,2,6,3.5
OcR-H4PiO31PE5Pb5mqQKQ,Juniper,user,6,17,9,13,3.54
pGLOZEOcFl05TE2gvBkLbg,Marie,user,15,10,1,19,3.11
fMNBJ4G1fx1MfHzM7E5TeA,Jerome,user,15,33,6,63,3.1
4IciSkmUo8xgW5Ithk12vg,Gina,user,0,23,0,8,3.71
F8xnh8bSvUCP6l5uJMt5bg,Tommy,user,0,0,0,2,5.0
bc1BST38H04S7wvL1SRniw,Prescott,user,25,30,18,104,3.65
4f5ZA5Ku62stPQTGSCYpbA,Joel,user,2,19,2,18,4.33
zH61QzKfKOOdeNCXlGXwXA,JN,user,3,31,8,58,3.88
UCK5OZ_YVyQtTfwO1oQVHw,Lori,user,0,2,1,2,4.0
IgMhM28GtVdkg7qwM-auLQ,Jeff,user,212,826,308,1009,3.5
AfdK49HoMd7ftTYonJsxCg,okame,user,3,38,11,24,4.14
l05Qv5HamwDiuf2xqlkpmQ,Laura,user,0,1,0,3,3.67
4TZARz8AjNWfukK2UfZitA,Ulises,user,1,3,1,7,4.86
hg6aYzPZJMj-K_fTZ-ccXQ,Randy,user,2,4,0,6,2.8
s1UMwKi2BSJtR2bNFqVJwQ,Dan,user,0,0,1,2,3.5
QZAjKtwq1T12v7AyRAr9qA,Rob,user,29,87,17,50,3.92
umKyfH9bLCGdvpF7U7voXg,Alison,user,0,1,0,4,5.0
YHtqwFMB03tz_qalDw0wXA,Ali,user,119,410,207,391,3.21
Snr-iImWYYD_a_7Iar3E0w,Ramona,user,5,22,5,21,3.52
HXYLERyRPDzKoBmblKau4Q,Jennifer,user,3,2,0,7,2.0
9gRrLEtk_HVlyaw9PNSP1A,Valorie,user,1,2,0,4,5.0
n71qBKDNwJnw2Mt65mcT1w,Lisa,user,7,14,0,9,2.86
2Uh-8nt_opzgjUgggWZraA,Claudia,user,5,16,7,41,4.17
t8Aw5Mldi92E6ooxoNAgog,Shirley,user,0,0,1,1,5.0
YKFwI7MQMekfbXKjAntI6A,Casey,user,6,82,61,13,4.31
jut9uEfWkSMPDFhsAwxuEg,Karen,user,0,7,1,9,4.44
ZtFf2ervN53wKa-NoccTpA,Dee,user,407,695,443,461,3.53
InIHk_5nf2V6iDCAPrSrCw,C,user,0,8,0,21,3.38
wNRk30HOJvdD_vU0z0RFUQ,Jodi,user,1,2,0,1,5.0
NQ2mU-fUdhYOXYq81GRNWg,Laura,user,0,2,1,3,4.0
Mv-9P9Uxnzprsjt-oNOu0A,Courtney,user,0,2,1,12,3.83
N3uNq-49NaPSZul39IAc4Q,K,user,0,0,0,5,4.67
bqX_GSuGND8YOVkMk8-Okg,Temyka,user,3,1,0,12,3.42
5B91MNhnGC0GRR_5_sawOQ,Kenneth,user,1,9,0,3,4.33
cQKexcVbLaUv7_seHT4PlA,Greg,user,3,8,1,30,3.9
65eWghLFu7RluQRNe0DXAw,John,user,0,4,0,1,4.0
0BqDTIfXyiDJgvfholdctQ,Michael,user,4,17,1,7,3.5
dDiGgwOQ6tv14r20O8_o5w,Gregg,user,0,1,1,1,5.0
7-ZJ03kLYkmghoMd6fywrw,Mona,user,0,0,0,5,4.5
vpkPeIYXy-YdJlceU9ICNw,Michelle,user,2,3,1,2,3.5
KXQM40pbymRnsHbnf6l4jw,Kerry,user,0,0,0,2,4.0
LupASMEE14gLE1yUlAWcKQ,Kevin,user,1,6,0,14,3.92
iJ82DOp1IdwZOGbjdbAYsA,James,user,0,0,0,2,4.0
E-xZ-Sr8F5JCqW44e6DzNw,James,user,1,3,0,2,2.5
KDFfCTLRKOLpCSVMmG3NTQ,Todd,user,0,0,0,1,3.0
pmzpT9mn5ZOfqo1234EsWQ,Gilbert,user,19,77,21,42,3.26
u2UxMwVsDoewWrkBi8j89g,Jay,user,0,1,0,1,1.0
mlFupG8LJFaL4rvSTvCyyw,Josh,user,1,7,2,42,4.07
xJZOKX2QhA-4YdIpX1z6Og,Carla,user,580,687,577,112,3.86
MMhm7-5i5jZ554z-cUkAdQ,Amber,user,0,1,0,2,4.0
dnC5aN3xEDzw7SXHIVV8kQ,Patricia,user,25,143,40,201,3.76
7lRSrmmr6J7i265NyoeqfQ,Jimmy,user,8,20,6,48,3.6
zxnoE5IjuWoI9mF1gwyg5w,Edwin,user,1,13,0,27,3.42
NQOhnoCzGNuOLzYHzckgnQ,Cory,user,0,1,0,1,2.0
C-ghB2QUu_qumBp1dX5UoQ,Jennifer,user,0,1,0,1,1.0
TeLyFOWcfu2nFtA6ys4daQ,Ryan,user,55,161,74,38,3.61
oQGhJqNK_Dv3ZVUHovr6dA,Sarah,user,6,33,13,35,3.29
joc_t1PSpXyRMNY0G0bOHg,Lori,user,0,0,0,1,2.0
frdKT4l7VG3rGjWwulxEjw,jiaming,user,82,69,51,16,3.5
L-5Z8lp6L5VO3NoRPvSXPg,Niki,user,4,52,20,83,3.83
aiENJP_Rd1_hz-JDFJW2jg,Carol,user,5,7,3,8,4.25
Avy1shTStyZ15Rd9-SNKyQ,Junny,user,0,0,0,1,5.0
H-KL-IkMXWTxbZIOYlSWAQ,Danielle,user,2,4,2,6,4.5
SsnOdvffa6WLAB-THBZjVg,Katie,user,3,11,1,7,4.17
erbP5yIs1tzCm8D4t-HGbQ,Lauren,user,5,23,17,10,4.0
7XuGZqjP8MGIjpzNEOm4eg,Tom,user,0,1,1,3,4.0
DoPUH6sYEiV5XM2Kb_WTog,Ace,user,13,22,5,15,3.33
65gHHzdRTx0PPSD3sYVw5Q,Ray,user,1,6,5,7,4.71
a3JwAiTrNROfxLHuDRUTdg,Crystal,user,39,140,45,72,3.92
fbIRBP0vfMo9fOFeLRnWMg,Bob,user,9,25,13,29,3.52
UjATGrlyhOg1H1OUDVCL6w,Michelle,user,0,3,0,4,4.0
BjPL0NoCz1Z8b28za57J2g,Martin,user,7,23,5,10,2.3
VYrcEmzV6JtkpnKDinaqEQ,Chris,user,10,29,12,55,3.09
tss-90ne0mD1t2H4R5SL2g,Darren,user,50,162,137,153,4.07
aZU-_rRH-Qmc6kp1KhmZ6w,Victoria,user,3,15,0,3,2.0
t_UypW8fx5e8_GB6Hu3Shw,Jennifer,user,3,29,21,8,4.75
g8p-MBvlIed-pu-T7Giong,Nicole,user,3,3,1,1,1.0
lBjfF4szn_D1AceqPnDSFQ,Mike,user,6,27,8,11,4.45
1Iba00q4fE7RdX-LRsBpww,patrick,user,0,1,1,2,5.0
PhZWOkh_QeA0Xy12KDgnIQ,Mary,user,0,0,0,1,1.0
lesPm96KavoFJORoUOuWbQ,Sarah,user,10,30,8,19,4.29
gw1qRVRbcmHz7IwHPNO8tg,Don,user,0,6,2,5,4.8
81rwLv5QpDvRQOoeq7I0VA,Lynn,user,4,18,3,24,3.79
254KfTJ5pSoVAqtr2GkA5Q,Craig,user,1,5,0,13,3.0
CaU3GiAgTRhZwUZABIaFNQ,Melissa,user,5,46,15,31,3.68
we9YpLKy8Zn0AFMW3mnVTQ,Chris,user,0,0,0,1,4.0
hCL-EypFrpBZaeSg86BVRA,Pam,user,0,0,0,1,5.0
NiP7xx83aAAae-R7nlhNWw,David,user,0,2,0,6,3.5
JRxbsZ8gxeShsOwFLE61fw,Sabin,user,18,39,12,62,4.1
kN-fN-g-y8y-sX-x4o7j5w,Cesar,user,0,0,0,1,2.0
nM-C7BJr8_ZhAP6wQIDukA,Taelor,user,0,0,0,2,2.0
k_yI0MspZG7ZB4Nr6CMCUw,Shavanna,user,10,51,26,104,4.01
9PmD9FdQ0bWflFMTr9DAMQ,Thomas,user,3,16,5,9,3.33
LgsYCQbcHtWXQm86UoXOYw,Brian,user,0,21,14,10,4.0
5Lj1Ox3Hf6yfKVSuJUlTbg,MIKE,user,1,0,0,1,1.0
rS6VIu1bhDyI7OfaNwnQdg,Katie,user,0,1,0,8,3.62
p4SNP70HYUpK_wXhRpIcFQ,David,user,54,221,158,128,4.27
GwKeiwzQDz5vDVfSwuOAQw,Greg,user,0,0,0,1,4.0
nIvrS2a2ztz7q9zjctsBjQ,Jimmy,user,9,36,24,81,3.86
HZt4etUhumjchiwvyfUbeQ,Tristan,user,0,1,1,2,5.0
sBTRua9cSwMPChiz72WWxA,Jason,user,0,6,2,6,4.4
Twmk3QSb-GxZurA8N7ZIbg,S,user,0,2,0,2,1.0
